799467181	20181102083000	20181102144500	1	interfax.com	http://www.interfax.com/news.asp?y=2018&m=11&d=2&pg=6	4	668	658	661	0	10	2609	-3.05555555555555		
799542787	20181102144500	20181102144500	1	thenational.ae	https://www.thenational.ae/lifestyle/poles-together-the-small-muslim-enclave-promoting-religious-tolerance-in-poland-1.787353	2	1904	1807	1885	0	20	9605	0.49321824907521		
799542788	20181102144500	20181102144500	1	yahoo.com	https://www.yahoo.com/news/spain-prosecutors-seek-25-years-jail-catalan-separatists-115253710.html	18	3210	3351	3233	1	100	3835	-10.2389078498294		
799542789	20181102144500	20181102144500	1	yahoo.com	https://au.news.yahoo.com/spain-prosecutors-seek-25-years-jail-catalan-separatists-115253196--spt.html	18	3199	3340	3222	1	100	4199	-9.85915492957743		
703244948	20171102101500	20181102144500	1	yahoo.com	https://www.yahoo.com/news/spain-prosecutors-seek-25-years-jail-catalan-separatists-115253710.html	18	3210	3351	3324	1	100	3835	-10.2389078498294		
799542790	20181102144500	20181102144500	1	yahoo.com	https://au.news.yahoo.com/spain-prosecutors-seek-25-years-jail-catalan-separatists-115253196--spt.html	18	3199	3340	3313	1	100	4199	-9.85915492957743		
703115988	20171102001500	20181102144500	1	bjp-online.com	http://www.bjp-online.com/2018/11/highlights-from-film-photography-modern-challenges/	12	5843	-1	5823	0	20	6696	1.4423076923077		
703122804	20171102003000	20181102144500	1	telegraph.co.uk	https://www.telegraph.co.uk/business/2018/11/02/barclays-lays-stall-against-activist-investor-new-chairman/	1	492	-1	416	0	40	718	0		
799483552	20181102100000	20181102144500	1	algemeiner.com	https://www.algemeiner.com/2018/11/02/british-police-investigate-antisemitic-hate-crimes-in-labour/	10	1988	1888	1854	1	80	2173	-4.89913544668588		
799542791	20181102144500	20181102144500	1	newsletter.co.uk	https://www.newsletter.co.uk/whats-on/theatre-and-comedy/get-into-the-christmas-spirit-with-buddy-the-elf-1-8691308	5	1699	1558	1539	0	80	2234	4.98753117206983		
703186082	20171102053000	20181102144500	1	seattlepi.com	https://www.seattlepi.com/news/us/article/Cuba-gets-support-before-UN-votes-on-embargo-US-13353320.php	23	5362	-1	5411	1	40	7604	-3.41005967604433		
799517641	20181102124500	20181102144500	1	seattlepi.com	https://www.seattlepi.com/news/us/article/Cuba-gets-support-before-UN-votes-on-embargo-US-13353320.php	23	5362	-1	5411	0	20	7604	-3.41005967604433		
703362562	20171102180000	20181102144500	1	netscape.com	https://isp.netscape.com/news/story/0002/20181102/KCN1N710Q_1	6	1870	-1	1817	1	60	2056	-3.36391437308868		
703167265	20171102040000	20181102144500	1	nbcnews.com	https://www.nbcnews.com/news/asian-america/former-harvard-president-defends-school-anti-asian-bias-trial-nears-n930286	10	2628	-1	2575	1	60	2725	-2.30414746543779		
703117510	20171102001500	20181102144500	1	kut.org	http://www.kut.org/post/google-employees-walk-out-protest-companys-treatment-women	12	3158	3225	3185	1	50	4410	-2.96610169491525		
799542792	20181102144500	20181102144500	1	business-humanrights.org	https://www.business-humanrights.org/en/apple-facebook-and-google-among-56-businesses-telling-the-trump-administration-not-to-weaken-transgender-rights	2	666	606	651	1	100	1826	-2.34375		
799388267	20181102010000	20181102144500	1	kut.org	http://www.kut.org/post/google-employees-walk-out-protest-companys-treatment-women	12	3158	3225	3193	1	50	4410	-2.96610169491525		
703186151	20171102053000	20181102144500	1	seattlepi.com	https://www.seattlepi.com/news/us/article/Cuba-gets-support-before-UN-votes-on-embargo-US-13353320.php	23	5362	5411	5419	0	20	7604	-3.41005967604433		
799517643	20181102124500	20181102144500	1	seattlepi.com	https://www.seattlepi.com/news/us/article/Cuba-gets-support-before-UN-votes-on-embargo-US-13353320.php	23	5362	5395	5403	0	20	7604	-3.41005967604433		
703174048	20171102041500	20181102144500	1	downtoearth.org.in	https://www.downtoearth.org.in/news/forests/a-decade-on-only-40-of-fra-claims-approved-62031	3	1747	1779	1774	1	100	2304	0.52770448548812		
799369457	20181102000000	20181102144500	1	theoaklandpress.com	https://www.theoaklandpress.com/lifestyles/health/federal-health-care-website-up-and-running-after-slow-start/article_0f3d8b56-de0e-11e8-8cc7-5bc34bfbc465.html	10	2284	2267	2340	1	100	3460	-0.53667262969588		
799542793	20181102144500	20181102144500	1	business-humanrights.org	https://www.business-humanrights.org/en/apple-facebook-and-google-among-56-businesses-telling-the-trump-administration-not-to-weaken-transgender-rights	2	666	762	695	1	100	1826	-2.34375		
703362688	20171102180000	20181102144500	1	netscape.com	https://isp.netscape.com/news/story/0002/20181102/KCN1N710Q_1	6	1870	1896	1817	0	20	2056	-3.36391437308868		
703314134	20171102144500	20181102144500	1	nbcnews.com	https://www.nbcnews.com/news/asian-america/former-harvard-president-defends-school-anti-asian-bias-trial-nears-n930286	10	2628	2654	2575	0	20	2725	-2.30414746543779		
799523826	20181102131500	20181102144500	1	mynorthwest.com	http://mynorthwest.com/1168784/malaysia-unveils-record-2019-budget-fiscal-deficit-rises/	8	2300	2231	2267	1	100	3471	-4.57875457875457		
799520951	20181102130000	20181102144500	1	channelnewsasia.com	https://www.channelnewsasia.com/news/world/spain-prosecutor-seeks-long-jail-terms-for-catalan-pro-independence-leaders-10892014	7	1437	1393	1409	1	100	2270	-6.75675675675676		
799520951	20181102130000	20181102144500	1	reuters.com	https://uk.reuters.com/article/uk-spain-politics-catalonia/spains-state-attorney-drops-call-for-rebellion-charges-against-jailed-catalan-leaders-idUKKCN1N713O	8	1778	1734	1750	1	100	2634	-7.17703349282297		
799520951	20181102130000	20181102144500	1	yahoo.com	https://sg.news.yahoo.com/spain-prosecutor-seeks-long-jail-terms-catalan-pro-115617648--sector.html	7	1443	1399	1415	1	100	2282	-6.73854447439353		
799520951	20181102130000	20181102144500	1	reuters.com	https://af.reuters.com/article/worldNews/idAFKCN1N713O	8	1778	1734	1750	1	100	2634	-7.17703349282297		
799520951	20181102130000	20181102144500	1	swissinfo.ch	https://www.swissinfo.ch/eng/reuters/spain-prosecutor-seeks-long-jail-terms-for-catalan-pro-independence-leaders/44517466	7	1443	1399	1415	1	100	2382	-6.51041666666667		
799520951	20181102130000	20181102144500	1	swissinfo.ch	https://www.swissinfo.ch/eng/reuters/spain-prosecutor-calls-for-jailed-catalan-leaders-to-be-charged-with-rebellion--misappropriation-of-funds/44517466	7	1443	1399	1415	1	100	2382	-6.51041666666667		
799369460	20181102000000	20181102144500	1	theoaklandpress.com	https://www.theoaklandpress.com/lifestyles/health/federal-health-care-website-up-and-running-after-slow-start/article_0f3d8b56-de0e-11e8-8cc7-5bc34bfbc465.html	10	2267	2284	2340	1	100	3460	-0.53667262969588		
799542794	20181102144500	20181102144500	1	business-humanrights.org	https://www.business-humanrights.org/en/apple-facebook-and-google-among-56-businesses-telling-the-trump-administration-not-to-weaken-transgender-rights	2	762	606	716	1	100	1826	-2.34375		
799542795	20181102144500	20181102144500	1	seekingalpha.com	https://seekingalpha.com/news/3404772-boeing-says-china-plant-start-operations-next-month	2	228	309	235	1	100	567	0		
799542796	20181102144500	20181102144500	1	thenational.ae	https://www.thenational.ae/lifestyle/poles-together-the-small-muslim-enclave-promoting-religious-tolerance-in-poland-1.787353	2	1807	-1	2006	0	10	9605	0.49321824907521		
799542797	20181102144500	20181102144500	1	thenational.ae	https://www.thenational.ae/lifestyle/poles-together-the-small-muslim-enclave-promoting-religious-tolerance-in-poland-1.787353	2	1827	-1	2026	0	10	9605	0.49321824907521		
799542798	20181102144500	20181102144500	1	thenational.ae	https://www.thenational.ae/lifestyle/poles-together-the-small-muslim-enclave-promoting-religious-tolerance-in-poland-1.787353	2	1807	1904	1885	0	20	9605	0.49321824907521		
799542799	20181102144500	20181102144500	1	thenational.ae	https://www.thenational.ae/lifestyle/poles-together-the-small-muslim-enclave-promoting-religious-tolerance-in-poland-1.787353	2	1807	1868	1842	0	20	9605	0.49321824907521		
703145336	20171102020000	20181102144500	1	netscape.com	https://isp.netscape.com/entertainment/story/0002/20181102/KCN1N71AX_2	5	602	-1	609	0	20	1277	-4.83091787439614		
799467188	20181102083000	20181102144500	1	interfax.com	http://www.interfax.com/news.asp?y=2018&m=11&d=2&pg=6	4	658	668	661	0	10	2609	-3.05555555555555		
799467189	20181102083000	20181102144500	1	interfax.com	http://www.interfax.com/news.asp?y=2018&m=11&d=2&pg=6	4	658	668	661	0	10	2609	-3.05555555555555		
799467190	20181102083000	20181102144500	1	interfax.com	http://www.interfax.com/news.asp?y=2018&m=11&d=2&pg=6	4	670	685	677	0	20	2609	-3.05555555555555		
799539777	20181102143000	20181102144500	1	en.rfi.fr	http://en.rfi.fr/wire/20181102-putin-meets-new-cuban-leader-first-moscow-visit	4	559	742	724	1	100	3928	-1.4446227929374		
799539777	20181102143000	20181102144500	1	yahoo.com	https://au.news.yahoo.com/putin-meets-cuban-leader-first-moscow-visit-135710169--spt.html	4	559	742	724	1	100	4100	-1.2326656394453		
799539778	20181102143000	20181102144500	1	en.rfi.fr	http://en.rfi.fr/wire/20181102-putin-meets-new-cuban-leader-first-moscow-visit	4	559	617	570	1	80	3928	-1.4446227929374		
799539778	20181102143000	20181102144500	1	yahoo.com	https://au.news.yahoo.com/putin-meets-cuban-leader-first-moscow-visit-135710169--spt.html	4	559	617	570	1	80	4100	-1.2326656394453		
799539779	20181102143000	20181102144500	1	en.rfi.fr	http://en.rfi.fr/wire/20181102-putin-meets-new-cuban-leader-first-moscow-visit	4	559	630	587	0	20	3928	-1.4446227929374		
799539779	20181102143000	20181102144500	1	yahoo.com	https://au.news.yahoo.com/putin-meets-cuban-leader-first-moscow-visit-135710169--spt.html	4	559	630	587	0	20	4100	-1.2326656394453		
799539780	20181102143000	20181102144500	1	en.rfi.fr	http://en.rfi.fr/wire/20181102-putin-meets-new-cuban-leader-first-moscow-visit	4	559	673	655	0	20	3928	-1.4446227929374		
799539780	20181102143000	20181102144500	1	yahoo.com	https://au.news.yahoo.com/putin-meets-cuban-leader-first-moscow-visit-135710169--spt.html	4	559	673	655	0	20	4100	-1.2326656394453		
799539781	20181102143000	20181102144500	1	en.rfi.fr	http://en.rfi.fr/wire/20181102-putin-meets-new-cuban-leader-first-moscow-visit	4	559	650	636	1	80	3928	-1.4446227929374		
799539781	20181102143000	20181102144500	1	yahoo.com	https://au.news.yahoo.com/putin-meets-cuban-leader-first-moscow-visit-135710169--spt.html	4	559	650	636	1	80	4100	-1.2326656394453		
703393823	20171102194500	20181102144500	1	newindianexpress.com	http://www.newindianexpress.com/business/2018/nov/02/dlf-to-sell-49-stake-in-upcoming-commercial-project-at-gurugram-to-hines-for-about-rs-900-crore-1893370.html	8	1608	-1	1635	1	100	2414	0.719424460431655		
799507914	20181102120000	20181102144500	1	onenewsnow.com	https://www.onenewsnow.com/ap/business/facebook-says-blackburn-pro-life-ad-mistakenly-removed	5	838	-1	828	0	40	895	-3.47222222222222		
799507914	20181102120000	20181102144500	1	wrcbtv.com	http://www.wrcbtv.com/story/39405739/facebook-says-blackburn-anti-abortion-ad-mistakenly-removed	5	828	-1	818	0	40	1148	-4.06976744186046		
799542800	20181102144500	20181102144500	1	suwanneedemocrat.com	https://www.suwanneedemocrat.com/opinion/around-the-banks-find-the-good-in-terrible-situations/article_10273492-dea2-11e8-a07b-5fdc799763cd.html	6	2458	2537	2469	1	50	4872	-0.67189249720045		
799542801	20181102144500	20181102144500	1	newsletter.co.uk	https://www.newsletter.co.uk/whats-on/theatre-and-comedy/get-into-the-christmas-spirit-with-buddy-the-elf-1-8691308	5	1558	1699	1539	0	80	2234	4.98753117206983		
799542802	20181102144500	20181102144500	1	btvi.in	https://www.btvi.in/international/kremlin-says-putin--trump-to-hold-substantive-meeting-at-g20-in-argentina/111239	6	1082	1036	1065	1	20	1143	0		
799374831	20181102001500	20181102144500	1	netscape.com	https://isp.netscape.com/news/story/0002/20181102/KCN1N710Q_1	6	1880	-1	1817	0	20	2056	-3.36391437308868		
703315749	20171102144500	20181102144500	1	nbcnews.com	https://www.nbcnews.com/news/asian-america/former-harvard-president-defends-school-anti-asian-bias-trial-nears-n930286	10	2638	-1	2575	0	20	2725	-2.30414746543779		
791744849	20181003110000	20181102144500	1	wiltshirebusinessonline.co.uk	https://www.wiltshirebusinessonline.co.uk/news/national/17196875.protests-in-pakistan-delay-release-of-christian-woman/	18	-1	3165	3204	1	60	3542	-4.66786355475763		
791744849	20181003110000	20181102144500	1	gazette-news.co.uk	https://www.gazette-news.co.uk/news/national/17196875.protests-in-pakistan-delay-release-of-christian-woman/	18	-1	3190	3229	1	60	3568	-4.64285714285714		
791744849	20181003110000	20181102144500	1	onenewsnow.com	https://www.onenewsnow.com/ap/religion/protests-in-pakistan-delay-release-of-christian-woman	15	-1	3270	3309	1	60	5025	-5.34351145038168		
791744849	20181003110000	20181102144500	1	yourlocalguardian.co.uk	https://www.yourlocalguardian.co.uk/news/national/17196875.protests-in-pakistan-delay-release-of-christian-woman/	18	-1	3165	3204	1	60	3542	-4.66786355475763		
791744849	20181003110000	20181102144500	1	gazetteherald.co.uk	https://www.gazetteherald.co.uk/news/national/17196875.protests-in-pakistan-delay-release-of-christian-woman/	18	-1	3165	3204	1	60	3542	-4.66786355475763		
791744849	20181003110000	20181102144500	1	theargus.co.uk	https://www.theargus.co.uk/news/national/17196875.protests-in-pakistan-delay-release-of-christian-woman/	16	-1	2882	2921	1	60	3160	-3.78486055776892		
791744849	20181003110000	20181102144500	1	wiltsglosstandard.co.uk	https://www.wiltsglosstandard.co.uk/news/national/17196875.protests-in-pakistan-delay-release-of-christian-woman/	18	-1	3165	3204	1	60	3542	-4.66786355475763		
791744849	20181003110000	20181102144500	1	countytimes.co.uk	https://www.countytimes.co.uk/news/national/17196875.protests-in-pakistan-delay-release-of-christian-woman/	18	-1	3190	3229	1	60	3568	-4.64285714285714		
791744849	20181003110000	20181102144500	1	swindonadvertiser.co.uk	https://www.swindonadvertiser.co.uk/news/national/17196875.protests-in-pakistan-delay-release-of-christian-woman/	18	-1	3165	3204	1	60	3542	-4.66786355475763		
791859741	20181003193000	20181102144500	1	patch.com	https://patch.com/georgia/atlanta/trump-pence-obama-oprah-headline-ga-governors-race-final-days	5	-1	1390	1413	1	100	2891	0.851063829787235		
799542803	20181102144500	20181102144500	1	thenational.ae	https://www.thenational.ae/lifestyle/poles-together-the-small-muslim-enclave-promoting-religious-tolerance-in-poland-1.787353	17	-1	9269	9178	0	20	9605	0.49321824907521		
791614788	20181003000000	20181102144500	1	news8000.com	https://www.news8000.com/news/politics/ivanka-trump-to-attend-iowa-event-in-support-of-kim-reynolds-1/839481619	3	-1	541	534	0	40	742	1.50375939849624		
791630107	20181003004500	20181102144500	1	news8000.com	https://www.news8000.com/news/politics/ivanka-trump-to-attend-iowa-event-in-support-of-kim-reynolds-1/839481619	3	-1	594	608	0	10	742	1.50375939849624		
791619172	20181003001500	20181102144500	1	banglamirrornews.com	http://banglamirrornews.com/2018/11/02/australian-jailed-for-encouraging-suicide/	2	44	-1	62	0	40	1680	-5.65371024734987		
799542804	20181102144500	20181102144500	1	abs-cbn.com	https://news.abs-cbn.com/overseas/11/02/18/generals-with-attitude-thai-junta-riposte-to-viral-rap-takedown-flops	1	176	92	158	0	30	3053	-4.61538461538461		
799542805	20181102144500	20181102144500	1	abs-cbn.com	https://news.abs-cbn.com/overseas/11/02/18/generals-with-attitude-thai-junta-riposte-to-viral-rap-takedown-flops	1	137	92	126	0	10	3053	-4.61538461538461		
799542806	20181102144500	20181102144500	1	abs-cbn.com	https://news.abs-cbn.com/overseas/11/02/18/generals-with-attitude-thai-junta-riposte-to-viral-rap-takedown-flops	1	160	92	146	1	40	3053	-4.61538461538461		
791719995	20181003090000	20181102144500	1	theargus.co.uk	https://www.theargus.co.uk/news/17197069.regional-lloyds-bank-director-says-they-are-hoping-for-a-better-christmas/	4	774	-1	784	1	100	1273	0.45662100456621		
791733034	20181003103000	20181102144500	1	theargus.co.uk	https://www.theargus.co.uk/news/17197069.regional-lloyds-bank-director-says-they-are-hoping-for-a-better-christmas/	4	774	-1	902	1	100	1273	0.45662100456621		
791669199	20181003043000	20181102144500	1	theguardian.pe.ca	https://www.theguardian.pe.ca/business/labour-growth-flat-but-jobless-rate-dips-to-58-as-fewer-search-for-work-255910/	1	0	-1	165	1	30	2091	-1.53374233128835		
799542807	20181102144500	20181102144500	1	alhubeco.com	http://alhubeco.com/2018/11/02/iran-summons-danish-ambassador-over-alleged-assassination/	2	85	113	195	1	80	2905	-6.98689956331878		
799542808	20181102144500	20181102144500	1	reuters.com	https://www.reuters.com/article/us-abbvie-results-humira/humira-biosimilars-available-at-up-to-80-percent-discount-in-europe-abbvie-idUSKCN1N71NZ	2	594	623	614	1	100	826	-1.48148148148148		
791790697	20181003143000	20181102144500	1	patch.com	https://patch.com/georgia/atlanta/trump-pence-obama-oprah-headline-ga-governors-race-final-days	5	1390	-1	1413	1	100	2891	0.851063829787235		
791638540	20181003010000	20181102144500	1	630wpro.com	http://www.630wpro.com/news/trump-slams-crazy-lunatic-constitutional-amendment-in-midterm-endgame/	14	4149	4258	4168	1	50	7860	-5.18575851393188		
791638540	20181003010000	20181102144500	1	wjbc.com	http://www.wjbc.com/news/trump-slams-crazy-lunatic-constitutional-amendment-in-midterm-endgame/	14	4149	4258	4168	1	50	7860	-5.18575851393188		
791638540	20181003010000	20181102144500	1	1090kaay.com	http://www.1090kaay.com/news/trump-slams-crazy-lunatic-constitutional-amendment-in-midterm-endgame/	14	4149	4258	4168	1	50	7860	-5.18575851393188		
791761859	20181003124500	20181102144500	1	news8000.com	https://www.news8000.com/news/politics/ivanka-trump-to-attend-iowa-event-in-support-of-kim-reynolds-1/839481619	3	457	432	560	0	20	742	1.50375939849624		
799492159	20181102104500	20181102144500	1	asianage.com	http://www.asianage.com/india/all-india/021118/bjp-protests-in-kerala-over-recovery-of-sabarimala-pilgrims-body.html	2	81	205	240	1	100	2098	-4.50704225352113		
799542809	20181102144500	20181102144500	1	quoteslay.com	http://quoteslay.com/2018/11/iran-is-preparing-an-attack-on-denmark/	14	2522	2568	2527	0	10	3051	-5		
799472252	20181102090000	20181102144500	1	quoteslay.com	http://quoteslay.com/2018/11/iran-is-preparing-an-attack-on-denmark/	14	2522	2568	2527	0	10	3051	-5		
799542810	20181102144500	20181102144500	1	quoteslay.com	http://quoteslay.com/2018/11/iran-is-preparing-an-attack-on-denmark/	14	2522	2580	2527	0	10	3051	-5		
799472254	20181102090000	20181102144500	1	quoteslay.com	http://quoteslay.com/2018/11/iran-is-preparing-an-attack-on-denmark/	14	2522	2580	2527	0	10	3051	-5		
799542811	20181102144500	20181102144500	1	quoteslay.com	http://quoteslay.com/2018/11/iran-is-preparing-an-attack-on-denmark/	14	2522	2651	2637	0	10	3051	-5		
799472256	20181102090000	20181102144500	1	quoteslay.com	http://quoteslay.com/2018/11/iran-is-preparing-an-attack-on-denmark/	14	2522	2651	2637	0	10	3051	-5		
799542812	20181102144500	20181102144500	1	quoteslay.com	http://quoteslay.com/2018/11/iran-is-preparing-an-attack-on-denmark/	14	2522	2651	2630	0	10	3051	-5		
799472258	20181102090000	20181102144500	1	quoteslay.com	http://quoteslay.com/2018/11/iran-is-preparing-an-attack-on-denmark/	14	2522	2651	2630	0	10	3051	-5		
799542813	20181102144500	20181102144500	1	quoteslay.com	http://quoteslay.com/2018/11/iran-is-preparing-an-attack-on-denmark/	14	2522	2550	2527	0	10	3051	-5		
799472260	20181102090000	20181102144500	1	quoteslay.com	http://quoteslay.com/2018/11/iran-is-preparing-an-attack-on-denmark/	14	2522	2550	2527	0	10	3051	-5		
799480947	20181102094500	20181102144500	1	wxxv25.com	https://www.wxxv25.com/2018/11/02/event-hosted-by-broad-city-star-cancelled-after-anti-semitic-messages-found-in-synagogue/	9	2232	-1	2191	0	80	2220	-5.91259640102828		
799480947	20181102094500	20181102144500	1	wxxv25.com	https://www.wxxv25.com/2018/11/02/event-hosted-by-broad-city-star-cancelled-after-anti-semitic-messages-found-in-synagogue-2/	9	2232	-1	2191	0	80	2220	-5.91259640102828		
799542814	20181102144500	20181102144500	1	wxxv25.com	https://www.wxxv25.com/2018/11/02/event-hosted-by-broad-city-star-cancelled-after-anti-semitic-messages-found-in-synagogue/	9	2232	2138	2178	0	20	2220	-5.91259640102828		
799542814	20181102144500	20181102144500	1	wxxv25.com	https://www.wxxv25.com/2018/11/02/event-hosted-by-broad-city-star-cancelled-after-anti-semitic-messages-found-in-synagogue-2/	9	2232	2138	2178	0	20	2220	-5.91259640102828		
799480948	20181102094500	20181102144500	1	wxxv25.com	https://www.wxxv25.com/2018/11/02/event-hosted-by-broad-city-star-cancelled-after-anti-semitic-messages-found-in-synagogue/	9	2207	2113	2152	0	60	2220	-5.91259640102828		
799480948	20181102094500	20181102144500	1	wxxv25.com	https://www.wxxv25.com/2018/11/02/event-hosted-by-broad-city-star-cancelled-after-anti-semitic-messages-found-in-synagogue-2/	9	2207	2113	2152	0	60	2220	-5.91259640102828		
799542815	20181102144500	20181102144500	1	tribuneindia.com	https://www.tribuneindia.com/news/nation/bjp-releases-second-list-for-telangana-polls/677768.html	8	1302	-1	1377	1	60	1405	2.17391304347826		
799542816	20181102144500	20181102144500	1	tribuneindia.com	https://www.tribuneindia.com/news/nation/bjp-releases-second-list-for-telangana-polls/677768.html	8	1302	-1	1386	0	10	1405	2.17391304347826		
799542817	20181102144500	20181102144500	1	tribuneindia.com	https://www.tribuneindia.com/news/nation/bjp-releases-second-list-for-telangana-polls/677768.html	8	1302	-1	1316	1	60	1405	2.17391304347826		
799542818	20181102144500	20181102144500	1	tribuneindia.com	https://www.tribuneindia.com/news/nation/bjp-releases-second-list-for-telangana-polls/677768.html	8	1302	-1	1325	0	10	1405	2.17391304347826		
799495117	20181102110000	20181102144500	1	onenewsnow.com	https://www.onenewsnow.com/ap/religion/protests-in-pakistan-delay-release-of-christian-woman	15	3365	3270	3309	0	20	5025	-5.34351145038168		
799495117	20181102110000	20181102144500	1	theargus.co.uk	https://www.theargus.co.uk/news/national/17196875.protests-in-pakistan-delay-release-of-christian-woman/	16	2965	2882	2921	0	40	3160	-3.78486055776892		
799459703	20181102074500	20181102144500	1	wiltshirebusinessonline.co.uk	https://www.wiltshirebusinessonline.co.uk/news/national/17196875.protests-in-pakistan-delay-release-of-christian-woman/	18	3248	3165	3204	0	40	3542	-4.66786355475763		
799459703	20181102074500	20181102144500	1	gazette-news.co.uk	https://www.gazette-news.co.uk/news/national/17196875.protests-in-pakistan-delay-release-of-christian-woman/	18	3273	3190	3229	0	40	3568	-4.64285714285714		
799459703	20181102074500	20181102144500	1	onenewsnow.com	https://www.onenewsnow.com/ap/religion/protests-in-pakistan-delay-release-of-christian-woman	15	3350	3270	3309	0	20	5025	-5.34351145038168		
799459703	20181102074500	20181102144500	1	gazetteherald.co.uk	https://www.gazetteherald.co.uk/news/national/17196875.protests-in-pakistan-delay-release-of-christian-woman/	18	3248	3165	3204	0	40	3542	-4.66786355475763		
799459703	20181102074500	20181102144500	1	yourlocalguardian.co.uk	https://www.yourlocalguardian.co.uk/news/national/17196875.protests-in-pakistan-delay-release-of-christian-woman/	18	3248	3165	3204	0	40	3542	-4.66786355475763		
799459703	20181102074500	20181102144500	1	wiltsglosstandard.co.uk	https://www.wiltsglosstandard.co.uk/news/national/17196875.protests-in-pakistan-delay-release-of-christian-woman/	18	3248	3165	3204	0	40	3542	-4.66786355475763		
799459703	20181102074500	20181102144500	1	countytimes.co.uk	https://www.countytimes.co.uk/news/national/17196875.protests-in-pakistan-delay-release-of-christian-woman/	18	3273	3190	3229	0	40	3568	-4.64285714285714		
799459703	20181102074500	20181102144500	1	swindonadvertiser.co.uk	https://www.swindonadvertiser.co.uk/news/national/17196875.protests-in-pakistan-delay-release-of-christian-woman/	18	3248	3165	3204	0	40	3542	-4.66786355475763		
791666846	20181003041500	20181102144500	1	interaksyon.com	http://interaksyon.com/celebrities/2018/11/02/137343/why-kris-aquino-revealed-her-only-good-closure-was-with-herbert-bautista/	13	4180	-1	4234	0	20	5593	1.47213459516299		
799542819	20181102144500	20181102144500	1	interaksyon.com	http://interaksyon.com/celebrities/2018/11/02/137343/why-kris-aquino-revealed-her-only-good-closure-was-with-herbert-bautista/	13	4165	-1	4219	0	20	5593	1.47213459516299		
799542820	20181102144500	20181102144500	1	thenational.ae	https://www.thenational.ae/lifestyle/poles-together-the-small-muslim-enclave-promoting-religious-tolerance-in-poland-1.787353	17	9269	-1	9178	0	20	9605	0.49321824907521		
799542821	20181102144500	20181102144500	1	thenational.ae	https://www.thenational.ae/lifestyle/poles-together-the-small-muslim-enclave-promoting-religious-tolerance-in-poland-1.787353	17	9190	-1	9257	0	20	9605	0.49321824907521		
799369497	20181102000000	20181102144500	1	yahoo.com	https://www.yahoo.com/news/netanyahu-condemns-khashoggi-murder-backs-stability-saudi-142510432.html	4	651	743	724	0	10	2190	-6.70241286863271		
